ProductKey,OrderDateKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount
326,20050801,1,SO43860,6,1,1,419.4589,419.4589
285,20050801,1,SO43860,7,1,1,178.5808,178.5808
338,20050801,1,SO43860,8,1,1,419.4589,419.4589
314,20050801,1,SO43860,9,1,2,2146.962,4293.924
270,20050801,1,SO43860,10,1,1,183.9382,183.9382
328,20050801,1,SO43860,11,1,1,419.4589,419.4589
317,20050801,1,SO43860,12,1,1,874.794,874.794
275,20050801,5,SO43861,1,1,1,356.898,356.898
330,20050801,5,SO43861,2,1,3,419.4589,1258.3767
342,20050801,5,SO43861,3,1,5,419.4589,2097.2945
338,20050801,5,SO43861,4,1,2,419.4589,838.9178
262,20050801,5,SO43861,5,1,1,183.9382,183.9382
232,20050801,5,SO43861,6,1,9,28.8404,259.5636
332,20050801,5,SO43861,7,1,4,419.4589,1677.8356
314,20050801,5,SO43861,8,1,1,2146.962,2146.962
276,20050801,5,SO43861,9,1,2,356.898,713.796
272,20050801,5,SO43861,10,1,2,183.9382,367.8764
334,20050801,5,SO43861,11,1,2,419.4589,838.9178
220,20050801,5,SO43861,12,1,4,20.1865,80.746
315,20050801,5,SO43861,13,1,3,874.794,2624.382
317,20050801,5,SO43861,14,1,2,874.794,1749.588
270,20050801,5,SO43861,15,1,2,183.9382,367.8764
322,20050801,5,SO43861,16,1,4,419.4589,1677.8356
316,20050801,5,SO43861,17,1,2,874.794,1749.588
235,20050801,5,SO43861,18,1,6,28.8404,173.0424
328,20050801,5,SO43861,19,1,2,419.4589,838.9178
319,20050801,5,SO43861,20,1,2,874.794,1749.588
223,20050801,5,SO43861,21,1,9,5.1865,46.6785
324,20050801,5,SO43861,22,1,2,419.4589,838.9178
212,20050801,5,SO43861,23,1,4,20.1865,80.746
285,20050801,5,SO43861,24,1,1,178.5808,178.5808
229,20050801,5,SO43861,25,1,3,28.8404,86.5212
253,20050801,5,SO43861,26,1,2,178.5808,357.1616
215,20050801,5,SO43861,27,1,3,20.1865,60.5595
344,20050801,5,SO43862,1,1,4,2039.994,8159.976
292,20050801,5,SO43862,2,1,1,818.7,818.7
350,20050801,5,SO43862,3,1,3,2024.994,6074.982
346,20050801,5,SO43862,4,1,4,2039.994,8159.976
304,20050801,5,SO43862,5,1,2,714.7043,1429.4086
307,20050801,5,SO43862,6,1,2,722.5949,1445.1898
347,20050801,5,SO43862,7,1,2,2039.994,4079.988
300,20050801,5,SO43862,8,1,1,809.76,809.76
218,20050801,5,SO43862,9,1,4,5.7,22.8
319,20050801,4,SO43863,1,1,1,874.794,874.794
223,20050801,4,SO43863,2,1,1,5.1865,5.1865
322,20050801,4,SO43863,3,1,1,419.4589,419.4589
326,20050801,4,SO43863,4,1,1,419.4589,419.4589
345,20050801,4,SO43864,1,1,5,2039.994,10199.97
304,20050801,4,SO43864,2,1,1,714.7043,714.7043
292,20050801,4,SO43864,3,1,2,818.7,1637.4
351,20050801,4,SO43864,4,1,2,2024.994,4049.988
349,20050801,4,SO43864,5,1,4,2024.994,8099.976
307,20050801,4,SO43864,6,1,1,722.5949,722.5949
344,20050801,4,SO43864,7,1,2,2039.994,4079.988
346,20050801,4,SO43864,8,1,4,2039.994,8159.976
300,20050801,4,SO43864,9,1,1,809.76,809.76
319,20050801,4,SO43865,1,1,1,874.794,874.794
342,20050801,4,SO43865,2,1,2,419.4589,838.9178
314,20050801,4,SO43865,3,1,1,2146.962,2146.962
322,20050801,4,SO43865,4,1,4,419.4589,1677.8356
262,20050801,4,SO43865,5,1,1,183.9382,183.9382
270,20050801,4,SO43865,6,1,4,183.9382,735.7528
326,20050801,4,SO43865,7,1,1,419.4589,419.4589
328,20050801,4,SO43865,8,1,2,419.4589,838.9178
232,20050801,4,SO43865,9,1,5,28.8404,144.202
285,20050801,4,SO43865,10,1,1,178.5808,178.5808
223,20050801,4,SO43865,11,1,3,5.1865,15.5595
332,20050801,4,SO43865,12,1,3,419.4589,1258.3767
324,20050801,4,SO43865,13,1,3,419.4589,1258.3767
315,20050801,4,SO43865,14,1,3,874.794,2624.382
344,20050801,1,SO43866,1,1,1,2039.994,2039.994
350,20050801,1,SO43866,2,1,1,2024.994,2024.994
218,20050801,1,SO43866,3,1,2,5.7,11.4
215,20050801,1,SO43867,1,1,1,20.1865,20.1865
347,20050801,1,SO43867,2,1,1,2039.994,2039.994
349,20050801,1,SO43867,3,1,2,2024.994,4049.988
232,20050801,1,SO43867,4,1,2,28.8404,57.6808
346,20050801,1,SO43867,5,1,2,2039.994,4079.988
218,20050801,1,SO43867,6,1,2,5.7,11.4
229,20050801,1,SO43867,7,1,3,28.8404,86.5212
344,20050801,1,SO43867,8,1,4,2039.994,8159.976
220,20050801,1,SO43867,9,1,2,20.1865,40.373
212,20050801,1,SO43867,10,1,1,20.1865,20.1865
351,20050801,1,SO43867,11,1,2,2024.994,4049.988
223,20050801,1,SO43867,12,1,4,5.1865,20.746
296,20050801,1,SO43867,13,1,2,714.7043,1429.4086
307,20050801,1,SO43867,14,1,1,722.5949,722.5949
293,20050801,1,SO43867,15,1,3,722.5949,2167.7847
292,20050801,1,SO43867,16,1,2,818.7,1637.4
350,20050801,1,SO43867,17,1,2,2024.994,4049.988
235,20050801,1,SO43867,18,1,1,28.8404,28.8404
310,20050801,6,SO43868,1,1,1,2146.962,2146.962
304,20050801,1,SO43869,1,1,1,714.7043,714.7043
348,20050801,1,SO43869,2,1,5,2024.994,10124.97
350,20050801,1,SO43869,3,1,2,2024.994,4049.988
300,20050801,1,SO43869,4,1,2,809.76,1619.52
344,20050801,1,SO43869,5,1,5,2039.994,10199.97
345,20050801,1,SO43869,6,1,4,2039.994,8159.976
296,20050801,1,SO43869,7,1,1,714.7043,714.7043
347,20050801,1,SO43869,8,1,1,2039.994,2039.994
351,20050801,1,SO43869,9,1,5,2024.994,10124.97
293,20050801,1,SO43869,10,1,2,722.5949,1445.1898
322,20050801,2,SO43870,1,1,3,419.4589,1258.3767
326,20050801,2,SO43870,2,1,2,419.4589,838.9178
232,20050801,2,SO43870,3,1,3,28.8404,86.5212
342,20050801,2,SO43870,4,1,3,419.4589,1258.3767
319,20050801,2,SO43870,5,1,1,874.794,874.794
223,20050801,3,SO43871,1,1,1,5.1865,5.1865
324,20050801,3,SO43871,2,1,1,419.4589,419.4589
270,20050801,3,SO43871,3,1,2,183.9382,367.8764
212,20050801,3,SO43871,4,1,2,20.1865,40.373
319,20050801,3,SO43871,5,1,1,874.794,874.794
262,20050801,3,SO43871,6,1,1,183.9382,183.9382
326,20050801,3,SO43871,7,1,1,419.4589,419.4589
232,20050801,3,SO43871,8,1,2,28.8404,57.6808
315,20050801,3,SO43871,9,1,3,874.794,2624.382
314,20050801,3,SO43871,10,1,1,2146.962,2146.962
215,20050801,3,SO43871,11,1,4,20.1865,80.746
322,20050801,3,SO43871,12,1,2,419.4589,838.9178
342,20050801,3,SO43871,13,1,3,419.4589,1258.3767
220,20050801,3,SO43871,14,1,4,20.1865,80.746
328,20050801,4,SO43872,1,1,1,419.4589,419.4589
215,20050801,4,SO43872,2,1,1,20.1865,20.1865
319,20050801,4,SO43872,3,1,3,874.794,2624.382
317,20050801,4,SO43872,4,1,2,874.794,1749.588
332,20050801,4,SO43872,5,1,1,419.4589,419.4589
220,20050801,4,SO43872,6,1,2,20.1865,40.373
212,20050801,4,SO43872,7,1,4,20.1865,80.746
262,20050801,4,SO43872,8,1,2,183.9382,367.8764
275,20050801,4,SO43872,9,1,1,356.898,356.898
285,20050801,4,SO43872,10,1,1,178.5808,178.5808
314,20050801,4,SO43872,11,1,1,2146.962,2146.962
315,20050801,4,SO43872,12,1,2,874.794,1749.588
316,20050801,4,SO43872,13,1,1,874.794,874.794
235,20050801,4,SO43872,14,1,4,28.8404,115.3616
322,20050801,4,SO43872,15,1,1,419.4589,419.4589
223,20050801,4,SO43872,16,1,4,5.1865,20.746
342,20050801,4,SO43873,1,1,6,419.4589,2516.7534
330,20050801,4,SO43873,2,1,2,419.4589,838.9178
310,20050801,4,SO43873,3,1,2,2146.962,4293.924
264,20050801,4,SO43873,4,1,5,183.9382,919.691
270,20050801,4,SO43873,5,1,5,183.9382,919.691
316,20050801,4,SO43873,6,1,1,874.794,874.794
285,20050801,4,SO43873,7,1,1,178.5808,178.5808
334,20050801,4,SO43873,8,1,3,419.4589,1258.3767
253,20050801,4,SO43873,9,1,3,178.5808,535.7424
319,20050801,4,SO43873,10,1,5,874.794,4373.97
322,20050801,4,SO43873,11,1,5,419.4589,2097.2945
276,20050801,4,SO43873,12,1,3,356.898,1070.694
338,20050801,4,SO43873,13,1,2,419.4589,838.9178
317,20050801,4,SO43873,14,1,1,874.794,874.794
212,20050801,4,SO43873,15,1,5,20.1865,100.9325
332,20050801,4,SO43873,16,1,1,419.4589,419.4589
220,20050801,4,SO43873,17,1,2,20.1865,40.373
315,20050801,4,SO43873,18,1,6,874.794,5248.764
272,20050801,4,SO43873,19,1,3,183.9382,551.8146
324,20050801,4,SO43873,20,1,6,419.4589,2516.7534
328,20050801,4,SO43873,21,1,5,419.4589,2097.2945
235,20050801,4,SO43873,22,1,1,28.8404,28.8404
232,20050801,4,SO43873,23,1,5,28.8404,144.202
229,20050801,4,SO43873,24,1,1,28.8404,28.8404
326,20050801,4,SO43873,25,1,4,419.4589,1677.8356
262,20050801,4,SO43873,26,1,2,183.9382,367.8764
314,20050801,4,SO43873,27,1,2,2146.962,4293.924
275,20050801,4,SO43873,28,1,6,356.898,2141.388
328,20050801,3,SO43874,1,1,1,419.4589,419.4589
351,20050801,5,SO43875,1,1,6,2024.994,12149.964
304,20050801,5,SO43875,2,1,2,714.7043,1429.4086
292,20050801,5,SO43875,3,1,1,818.7,818.7
218,20050801,5,SO43875,4,1,2,5.7,11.4
232,20050801,5,SO43875,5,1,2,28.8404,57.6808
347,20050801,5,SO43875,6,1,7,2039.994,14279.958
344,20050801,5,SO43875,7,1,6,2039.994,12239.964
212,20050801,5,SO43875,8,1,2,20.1865,40.373
307,20050801,5,SO43875,9,1,5,722.5949,3612.9745
346,20050801,5,SO43875,10,1,12,1971.9942,23663.9304
300,20050801,5,SO43875,11,1,1,809.76,809.76
348,20050801,5,SO43875,12,1,13,1957.4942,25447.4246
345,20050801,5,SO43875,13,1,2,2039.994,4079.988
349,20050801,5,SO43875,14,1,8,2024.994,16199.952
296,20050801,5,SO43875,15,1,2,714.7043,1429.4086
223,20050801,5,SO43875,16,1,2,5.1865,10.373
350,20050801,5,SO43875,17,1,2,2024.994,4049.988
235,20050801,5,SO43875,18,1,3,28.8404,86.5212
215,20050801,5,SO43875,19,1,5,20.1865,100.9325
293,20050801,5,SO43875,20,1,3,722.5949,2167.7847
229,20050801,5,SO43875,21,1,2,28.8404,57.6808
326,20050801,2,SO43876,1,1,2,419.4589,838.9178
319,20050801,2,SO43876,2,1,1,874.794,874.794
328,20050801,2,SO43876,3,1,3,419.4589,1258.3767
315,20050801,2,SO43876,4,1,2,874.794,1749.588
262,20050801,2,SO43876,5,1,2,183.9382,367.8764
324,20050801,2,SO43876,6,1,2,419.4589,838.9178
342,20050801,2,SO43876,7,1,2,419.4589,838.9178
270,20050801,2,SO43876,8,1,2,183.9382,367.8764
232,20050801,1,SO43877,1,1,4,28.8404,115.3616
215,20050801,1,SO43877,2,1,2,20.1865,40.373
218,20050801,1,SO43877,3,1,5,5.7,28.5
344,20050801,1,SO43877,4,1,3,2039.994,6119.982
348,20050801,1,SO43877,5,1,2,2024.994,4049.988
347,20050801,1,SO43877,6,1,4,2039.994,8159.976
351,20050801,1,SO43877,7,1,1,2024.994,2024.994
235,20050801,1,SO43877,8,1,1,28.8404,28.8404
220,20050801,1,SO43877,9,1,1,20.1865,20.1865
212,20050801,1,SO43877,10,1,2,20.1865,40.373
345,20050801,2,SO43878,1,1,1,2039.994,2039.994
344,20050801,2,SO43878,2,1,1,2039.994,2039.994
326,20050801,6,SO43879,1,1,3,419.4589,1258.3767
328,20050801,6,SO43879,2,1,2,419.4589,838.9178
322,20050801,6,SO43879,3,1,3,419.4589,1258.3767
330,20050801,6,SO43879,4,1,2,419.4589,838.9178
232,20050801,6,SO43879,5,1,2,28.8404,57.6808
262,20050801,6,SO43879,6,1,4,183.9382,735.7528
229,20050801,6,SO43879,7,1,4,28.8404,115.3616
342,20050801,6,SO43879,8,1,4,419.4589,1677.8356
272,20050801,6,SO43879,9,1,3,183.9382,551.8146
315,20050801,6,SO43879,10,1,2,874.794,1749.588
264,20050801,6,SO43879,11,1,2,183.9382,367.8764
235,20050801,6,SO43879,12,1,1,28.8404,28.8404
334,20050801,6,SO43879,13,1,2,419.4589,838.9178
332,20050801,6,SO43879,14,1,3,419.4589,1258.3767
270,20050801,6,SO43879,15,1,3,183.9382,551.8146
338,20050801,6,SO43879,16,1,1,419.4589,419.4589
215,20050801,6,SO43879,17,1,5,20.1865,100.9325
319,20050801,6,SO43879,18,1,3,874.794,2624.382
317,20050801,6,SO43879,19,1,1,874.794,874.794
285,20050801,6,SO43879,20,1,3,178.5808,535.7424
316,20050801,6,SO43879,21,1,2,874.794,1749.588
212,20050801,6,SO43879,22,1,4,20.1865,80.746
220,20050801,6,SO43879,23,1,5,20.1865,100.9325
253,20050801,6,SO43879,24,1,5,178.5808,892.904
314,20050801,6,SO43879,25,1,1,2146.962,2146.962
223,20050801,6,SO43879,26,1,13,5.0136,65.1768
322,20050801,6,SO43880,1,1,3,419.4589,1258.3767
316,20050801,6,SO43880,2,1,2,874.794,1749.588
326,20050801,6,SO43880,3,1,3,419.4589,1258.3767
342,20050801,6,SO43880,4,1,3,419.4589,1258.3767
334,20050801,6,SO43880,5,1,1,419.4589,419.4589
285,20050801,6,SO43880,6,1,1,178.5808,178.5808
275,20050801,6,SO43880,7,1,1,356.898,356.898
314,20050801,6,SO43880,8,1,2,2146.962,4293.924
317,20050801,6,SO43880,9,1,2,874.794,1749.588
262,20050801,6,SO43880,10,1,2,183.9382,367.8764
319,20050801,6,SO43880,11,1,2,874.794,1749.588
330,20050801,6,SO43880,12,1,1,419.4589,419.4589
338,20050801,6,SO43880,13,1,1,419.4589,419.4589
349,20050801,3,SO43881,1,1,2,2024.994,4049.988
351,20050801,3,SO43881,2,1,2,2024.994,4049.988
345,20050801,3,SO43881,3,1,5,2039.994,10199.97
347,20050801,3,SO43881,4,1,3,2039.994,6119.982
350,20050801,3,SO43881,5,1,3,2024.994,6074.982
229,20050801,3,SO43881,6,1,2,28.8404,57.6808
346,20050801,3,SO43881,7,1,4,2039.994,8159.976
218,20050801,3,SO43881,8,1,21,5.225,109.725
351,20050801,6,SO43882,1,1,1,2024.994,2024.994
264,20050801,2,SO43883,1,1,2,183.9382,367.8764
275,20050801,2,SO43883,2,1,1,356.898,356.898
328,20050801,2,SO43883,3,1,2,419.4589,838.9178
338,20050801,2,SO43883,4,1,1,419.4589,419.4589
342,20050801,2,SO43883,5,1,2,419.4589,838.9178
223,20050801,2,SO43883,6,1,2,5.1865,10.373
322,20050801,2,SO43883,7,1,2,419.4589,838.9178
253,20050801,2,SO43883,8,1,1,178.5808,178.5808
262,20050801,2,SO43883,9,1,1,183.9382,183.9382
285,20050801,2,SO43883,10,1,3,178.5808,535.7424
310,20050801,2,SO43883,11,1,1,2146.962,2146.962
326,20050801,2,SO43883,12,1,3,419.4589,1258.3767
319,20050801,2,SO43883,13,1,3,874.794,2624.382
315,20050801,2,SO43883,14,1,2,874.794,1749.588
324,20050801,2,SO43883,15,1,2,419.4589,838.9178
314,20050801,2,SO43883,16,1,2,2146.962,4293.924
332,20050801,2,SO43883,17,1,2,419.4589,838.9178
304,20050801,3,SO43884,1,1,3,714.7043,2144.1129
215,20050801,3,SO43884,2,1,4,20.1865,80.746
300,20050801,3,SO43884,3,1,3,809.76,2429.28
232,20050801,3,SO43884,4,1,10,28.8404,288.404
350,20050801,3,SO43884,5,1,10,2024.994,20249.94
349,20050801,3,SO43884,6,1,5,2024.994,10124.97
346,20050801,3,SO43884,7,1,5,2039.994,10199.97
292,20050801,3,SO43884,8,1,3,818.7,2456.1
220,20050801,3,SO43884,9,1,5,20.1865,100.9325
351,20050801,3,SO43884,10,1,4,2024.994,8099.976
235,20050801,3,SO43884,11,1,6,28.8404,173.0424
307,20050801,3,SO43884,12,1,1,722.5949,722.5949
344,20050801,3,SO43884,13,1,8,2039.994,16319.952
223,20050801,3,SO43884,14,1,8,5.1865,41.492
348,20050801,3,SO43884,15,1,2,2024.994,4049.988
296,20050801,3,SO43884,16,1,3,714.7043,2144.1129
345,20050801,3,SO43884,17,1,14,1971.9942,27607.9188
212,20050801,3,SO43884,18,1,4,20.1865,80.746
347,20050801,3,SO43884,19,1,4,2039.994,8159.976
218,20050801,3,SO43884,20,1,4,5.7,22.8
293,20050801,3,SO43884,21,1,1,722.5949,722.5949
229,20050801,3,SO43884,22,1,1,28.8404,28.8404
219,20050801,4,SO43885,1,1,4,5.7,22.8
218,20050801,4,SO43885,2,1,8,5.7,45.6
315,20050801,6,SO43886,1,1,2,874.794,1749.588
328,20050801,6,SO43886,2,1,1,419.4589,419.4589
264,20050801,6,SO43886,3,1,2,183.9382,367.8764
338,20050801,6,SO43886,4,1,1,419.4589,419.4589
317,20050801,6,SO43886,5,1,2,874.794,1749.588
220,20050801,6,SO43886,6,1,3,20.1865,60.5595
223,20050801,6,SO43886,7,1,6,5.1865,31.119
215,20050801,6,SO43886,8,1,1,20.1865,20.1865
319,20050801,6,SO43886,9,1,2,874.794,1749.588
342,20050801,6,SO43886,10,1,2,419.4589,838.9178
322,20050801,6,SO43886,11,1,5,419.4589,2097.2945
276,20050801,6,SO43886,12,1,1,356.898,356.898
235,20050801,6,SO43886,13,1,1,28.8404,28.8404
272,20050801,6,SO43886,14,1,1,183.9382,183.9382
316,20050801,6,SO43886,15,1,1,874.794,874.794
253,20050801,6,SO43886,16,1,1,178.5808,178.5808
229,20050801,6,SO43886,17,1,5,28.8404,144.202
334,20050801,6,SO43886,18,1,1,419.4589,419.4589
326,20050801,6,SO43886,19,1,3,419.4589,1258.3767
314,20050801,6,SO43886,20,1,2,2146.962,4293.924
232,20050801,6,SO43886,21,1,4,28.8404,115.3616
332,20050801,5,SO43887,1,1,1,419.4589,419.4589
330,20050801,6,SO43888,1,1,1,419.4589,419.4589
316,20050801,6,SO43888,2,1,1,874.794,874.794
285,20050801,6,SO43888,3,1,2,178.5808,357.1616
262,20050801,6,SO43888,4,1,1,183.9382,183.9382
338,20050801,6,SO43888,5,1,1,419.4589,419.4589
322,20050801,6,SO43888,6,1,2,419.4589,838.9178
314,20050801,6,SO43888,7,1,1,2146.962,2146.962
317,20050801,6,SO43888,8,1,2,874.794,1749.588
315,20050801,6,SO43888,9,1,5,874.794,4373.97
342,20050801,6,SO43888,10,1,2,419.4589,838.9178
272,20050801,6,SO43888,11,1,2,183.9382,367.8764
328,20050801,6,SO43888,12,1,2,419.4589,838.9178
332,20050801,6,SO43888,13,1,2,419.4589,838.9178
264,20050801,6,SO43888,14,1,1,183.9382,183.9382
351,20050801,6,SO43889,1,1,1,2024.994,2024.994
235,20050801,6,SO43889,2,1,2,28.8404,57.6808
344,20050801,6,SO43890,1,1,5,2039.994,10199.97
350,20050801,6,SO43890,2,1,2,2024.994,4049.988
346,20050801,6,SO43890,3,1,7,2039.994,14279.958
347,20050801,6,SO43890,4,1,2,2039.994,4079.988
293,20050801,6,SO43890,5,1,3,722.5949,2167.7847
345,20050801,6,SO43890,6,1,5,2039.994,10199.97
349,20050801,6,SO43890,7,1,2,2024.994,4049.988
307,20050801,6,SO43890,8,1,1,722.5949,722.5949
304,20050801,6,SO43890,9,1,1,714.7043,714.7043
348,20050801,6,SO43890,10,1,8,2024.994,16199.952
218,20050801,6,SO43890,11,1,4,5.7,22.8
351,20050801,6,SO43890,12,1,3,2024.994,6074.982
300,20050801,6,SO43890,13,1,3,809.76,2429.28
348,20050801,6,SO43891,1,1,2,2024.994,4049.988
219,20050801,6,SO43891,2,1,2,5.7,11.4
351,20050801,6,SO43891,3,1,1,2024.994,2024.994
346,20050801,6,SO43891,4,1,3,2039.994,6119.982
344,20050801,6,SO43891,5,1,3,2039.994,6119.982
218,20050801,6,SO43891,6,1,4,5.7,22.8
349,20050801,6,SO43891,7,1,2,2024.994,4049.988
345,20050801,6,SO43891,8,1,3,2039.994,6119.982
350,20050801,6,SO43891,9,1,2,2024.994,4049.988
326,20050801,4,SO43892,1,1,2,419.4589,838.9178
232,20050801,4,SO43892,2,1,3,28.8404,86.5212
314,20050801,4,SO43892,3,1,2,2146.962,4293.924
223,20050801,4,SO43892,4,1,3,5.1865,15.5595
328,20050801,4,SO43892,5,1,2,419.4589,838.9178
322,20050801,4,SO43892,6,1,5,419.4589,2097.2945
270,20050801,4,SO43892,7,1,1,183.9382,183.9382
220,20050801,4,SO43892,8,1,2,20.1865,40.373
315,20050801,4,SO43892,9,1,2,874.794,1749.588
342,20050801,4,SO43892,10,1,3,419.4589,1258.3767
324,20050801,4,SO43892,11,1,4,419.4589,1677.8356
319,20050801,4,SO43892,12,1,3,874.794,2624.382
332,20050801,4,SO43892,13,1,2,419.4589,838.9178
342,20050801,6,SO43893,1,1,1,419.4589,419.4589
219,20050801,1,SO43894,1,1,3,5.7,17.1
350,20050801,1,SO43894,2,1,2,2024.994,4049.988
348,20050801,1,SO43894,3,1,3,2024.994,6074.982
349,20050801,1,SO43894,4,1,4,2024.994,8099.976
218,20050801,1,SO43894,5,1,8,5.7,45.6
351,20050801,1,SO43894,6,1,5,2024.994,10124.97
344,20050801,1,SO43894,7,1,2,2039.994,4079.988
223,20050801,1,SO43895,1,1,6,5.1865,31.119
220,20050801,1,SO43895,2,1,2,20.1865,40.373
307,20050801,1,SO43895,3,1,2,722.5949,1445.1898
229,20050801,1,SO43895,4,1,2,28.8404,57.6808
235,20050801,1,SO43895,5,1,4,28.8404,115.3616
304,20050801,1,SO43895,6,1,1,714.7043,714.7043
296,20050801,1,SO43895,7,1,1,714.7043,714.7043
344,20050801,1,SO43895,8,1,2,2039.994,4079.988
351,20050801,1,SO43895,9,1,4,2024.994,8099.976
300,20050801,1,SO43895,10,1,1,809.76,809.76
348,20050801,1,SO43895,11,1,2,2024.994,4049.988
345,20050801,1,SO43895,12,1,2,2039.994,4079.988
349,20050801,1,SO43895,13,1,4,2024.994,8099.976
212,20050801,1,SO43895,14,1,3,20.1865,60.5595
215,20050801,1,SO43895,15,1,3,20.1865,60.5595
319,20050801,4,SO43896,1,1,1,874.794,874.794
342,20050801,4,SO43896,2,1,1,419.4589,419.4589
322,20050801,4,SO43896,3,1,3,419.4589,1258.3767
326,20050801,4,SO43896,4,1,4,419.4589,1677.8356
232,20050801,4,SO43896,5,1,4,28.8404,115.3616
235,20050801,4,SO43897,1,1,2,28.8404,57.6808
345,20050801,4,SO43897,2,1,5,2039.994,10199.97
351,20050801,4,SO43897,3,1,2,2024.994,4049.988
350,20050801,4,SO43897,4,1,4,2024.994,8099.976
348,20050801,4,SO43897,5,1,2,2024.994,4049.988
218,20050801,4,SO43897,6,1,10,5.7,57
232,20050801,4,SO43897,7,1,2,28.8404,57.6808
212,20050801,4,SO43897,8,1,4,20.1865,80.746
344,20050801,4,SO43897,9,1,6,2039.994,12239.964
349,20050801,4,SO43897,10,1,5,2024.994,10124.97
215,20050801,4,SO43897,11,1,4,20.1865,80.746
220,20050801,4,SO43897,12,1,4,20.1865,80.746
347,20050801,4,SO43897,13,1,1,2039.994,2039.994
223,20050801,4,SO43897,14,1,3,5.1865,15.5595
342,20050801,6,SO43898,1,1,13,405.477,5271.201
338,20050801,6,SO43898,2,1,3,419.4589,1258.3767
316,20050801,6,SO43898,3,1,4,874.794,3499.176
235,20050801,6,SO43898,4,1,2,28.8404,57.6808
223,20050801,6,SO43898,5,1,7,5.1865,36.3055
315,20050801,6,SO43898,6,1,1,874.794,874.794
212,20050801,6,SO43898,7,1,5,20.1865,100.9325
262,20050801,6,SO43898,8,1,2,183.9382,367.8764
220,20050801,6,SO43898,9,1,6,20.1865,121.119
314,20050801,6,SO43898,10,1,3,2146.962,6440.886
215,20050801,6,SO43898,11,1,8,20.1865,161.492
322,20050801,6,SO43898,12,1,3,419.4589,1258.3767
232,20050801,6,SO43898,13,1,11,27.879,306.669
330,20050801,6,SO43898,14,1,2,419.4589,838.9178
270,20050801,6,SO43898,15,1,4,183.9382,735.7528
275,20050801,6,SO43898,16,1,3,356.898,1070.694
317,20050801,6,SO43898,17,1,2,874.794,1749.588
319,20050801,6,SO43898,18,1,10,874.794,8747.94
229,20050801,6,SO43898,19,1,3,28.8404,86.5212
332,20050801,6,SO43898,20,1,8,419.4589,3355.6712
285,20050801,6,SO43898,21,1,2,178.5808,357.1616
264,20050801,6,SO43898,22,1,2,183.9382,367.8764
326,20050801,6,SO43898,23,1,7,419.4589,2936.2123
324,20050801,6,SO43898,24,1,5,419.4589,2097.2945
253,20050801,6,SO43898,25,1,5,178.5808,892.904
310,20050801,6,SO43898,26,1,2,2146.962,4293.924
328,20050801,6,SO43898,27,1,6,419.4589,2516.7534
334,20050801,6,SO43898,28,1,3,419.4589,1258.3767
235,20050801,3,SO43899,1,1,2,28.8404,57.6808
324,20050801,3,SO43899,2,1,1,419.4589,419.4589
332,20050801,3,SO43899,3,1,2,419.4589,838.9178
285,20050801,3,SO43899,4,1,2,178.5808,357.1616
322,20050801,3,SO43899,5,1,1,419.4589,419.4589
316,20050801,3,SO43899,6,1,2,874.794,1749.588
314,20050801,3,SO43899,7,1,1,2146.962,2146.962
275,20050801,3,SO43899,8,1,1,356.898,356.898
319,20050801,3,SO43899,9,1,2,874.794,1749.588
342,20050801,3,SO43899,10,1,2,419.4589,838.9178
326,20050801,3,SO43899,11,1,1,419.4589,419.4589
328,20050801,3,SO43899,12,1,2,419.4589,838.9178
315,20050801,3,SO43899,13,1,2,874.794,1749.588
344,20050801,5,SO43900,1,1,4,2039.994,8159.976
219,20050801,5,SO43900,2,1,4,5.7,22.8
345,20050801,5,SO43900,3,1,2,2039.994,4079.988
349,20050801,5,SO43900,4,1,2,2024.994,4049.988
218,20050801,5,SO43900,5,1,8,5.7,45.6
350,20050801,5,SO43900,6,1,1,2024.994,2024.994
346,20050801,5,SO43900,7,1,3,2039.994,6119.982
351,20050801,5,SO43900,8,1,2,2024.994,4049.988
348,20050801,5,SO43900,9,1,3,2024.994,6074.982
345,20050801,4,SO43901,1,1,3,2039.994,6119.982
346,20050801,4,SO43901,2,1,3,2039.994,6119.982
220,20050801,4,SO43901,3,1,1,20.1865,20.1865
344,20050801,4,SO43901,4,1,2,2039.994,4079.988
349,20050801,4,SO43901,5,1,1,2024.994,2024.994
218,20050801,4,SO43901,6,1,5,5.7,28.5
232,20050801,4,SO43901,7,1,6,28.8404,173.0424
215,20050801,4,SO43901,8,1,3,20.1865,60.5595
212,20050801,4,SO43901,9,1,2,20.1865,40.373
348,20050801,4,SO43901,10,1,2,2024.994,4049.988
229,20050801,5,SO43902,1,1,1,28.8404,28.8404
351,20050801,5,SO43902,2,1,2,2024.994,4049.988
347,20050801,5,SO43902,3,1,3,2039.994,6119.982
292,20050801,5,SO43902,4,1,1,818.7,818.7
307,20050801,5,SO43902,5,1,5,722.5949,3612.9745
232,20050801,5,SO43902,6,1,6,28.8404,173.0424
344,20050801,5,SO43902,7,1,3,2039.994,6119.982
346,20050801,5,SO43902,8,1,2,2039.994,4079.988
350,20050801,5,SO43902,9,1,6,2024.994,12149.964
349,20050801,5,SO43902,10,1,2,2024.994,4049.988
348,20050801,5,SO43902,11,1,3,2024.994,6074.982
220,20050801,5,SO43902,12,1,2,20.1865,40.373
304,20050801,5,SO43902,13,1,1,714.7043,714.7043
